instant,dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,category_days,humidity_category,work_hours
16420,2012-11-21,Winter,2012,Nov,21,0,Wednesday,Clear,0.36,0.3788,50.0,0.0,8,97,105,Weekday,Ideal,Non-Work Hours
16421,2012-11-21,Winter,2012,Nov,22,0,Wednesday,Clear,0.34,0.3636,49.0,0.0,6,82,88,Weekday,Ideal,Non-Work Hours
16422,2012-11-21,Winter,2012,Nov,23,0,Wednesday,Clear,0.32,0.3485,61.0,0.0,7,50,57,Weekday,Ideal,Non-Work Hours
16423,2012-11-22,Winter,2012,Nov,0,1,Thursday,Clear,0.32,0.3333,66.0,0.0896,3,43,46,Weekday,Terlalu Lembab,Non-Work Hours
16424,2012-11-22,Winter,2012,Nov,1,1,Thursday,Clear,0.28,0.303,65.0,0.0896,5,37,42,Weekday,Terlalu Lembab,Non-Work Hours
16425,2012-11-22,Winter,2012,Nov,2,1,Thursday,Clear,0.24,0.2576,75.0,0.0896,3,15,18,Weekday,Terlalu Lembab,Non-Work Hours
16426,2012-11-22,Winter,2012,Nov,3,1,Thursday,Clear,0.24,0.2576,75.0,0.1045,0,6,6,Weekday,Terlalu Lembab,Non-Work Hours
16427,2012-11-22,Winter,2012,Nov,4,1,Thursday,Clear,0.22,0.2273,80.0,0.1343,1,2,3,Weekday,Terlalu Lembab,Non-Work Hours
16428,2012-11-22,Winter,2012,Nov,5,1,Thursday,Clear,0.24,0.2576,75.0,0.1045,2,6,8,Weekday,Terlalu Lembab,Non-Work Hours
16429,2012-11-22,Winter,2012,Nov,6,1,Thursday,Clear,0.26,0.2727,70.0,0.1045,2,15,17,Weekday,Terlalu Lembab,Non-Work Hours
16430,2012-11-22,Winter,2012,Nov,7,1,Thursday,Clear,0.22,0.2273,75.0,0.1343,7,49,56,Weekday,Terlalu Lembab,Work Hours
16431,2012-11-22,Winter,2012,Nov,8,1,Thursday,Clear,0.24,0.2424,75.0,0.1343,20,77,97,Weekday,Terlalu Lembab,Work Hours
16432,2012-11-22,Winter,2012,Nov,9,1,Thursday,Clear,0.3,0.3333,65.0,0.0,25,94,119,Weekday,Terlalu Lembab,Work Hours
16433,2012-11-22,Winter,2012,Nov,10,1,Thursday,Clear,0.36,0.3636,56.99999999999999,0.1045,65,154,219,Weekday,Ideal,Work Hours
16434,2012-11-22,Winter,2012,Nov,11,1,Thursday,Clear,0.42,0.4242,41.0,0.0896,89,143,232,Weekday,Terlalu kering,Work Hours
16435,2012-11-22,Winter,2012,Nov,12,1,Thursday,Clear,0.44,0.4394,35.0,0.0,117,145,262,Weekday,Terlalu kering,Work Hours
16436,2012-11-22,Winter,2012,Nov,13,1,Thursday,Clear,0.46,0.4545,31.0,0.0,125,144,269,Weekday,Terlalu kering,Work Hours
16437,2012-11-22,Winter,2012,Nov,14,1,Thursday,Clear,0.48,0.4697,28.999999999999996,0.0,125,95,220,Weekday,Terlalu kering,Work Hours
16438,2012-11-22,Winter,2012,Nov,15,1,Thursday,Clear,0.48,0.4697,28.999999999999996,0.0,132,96,228,Weekday,Terlalu kering,Work Hours
16439,2012-11-22,Winter,2012,Nov,16,1,Thursday,Clear,0.46,0.4545,33.0,0.0,101,81,182,Weekday,Terlalu kering,Work Hours
16440,2012-11-22,Winter,2012,Nov,17,1,Thursday,Clear,0.44,0.4394,35.0,0.0,66,43,109,Weekday,Terlalu kering,Non-Work Hours
16441,2012-11-22,Winter,2012,Nov,18,1,Thursday,Clear,0.4,0.4091,43.0,0.0,16,54,70,Weekday,Terlalu kering,Non-Work Hours
16442,2012-11-22,Winter,2012,Nov,19,1,Thursday,Clear,0.36,0.3788,76.0,0.0,13,31,44,Weekday,Terlalu Lembab,Non-Work Hours
16443,2012-11-22,Winter,2012,Nov,20,1,Thursday,Clear,0.34,0.3636,71.0,0.0,15,37,52,Weekday,Terlalu Lembab,Non-Work Hours
16444,2012-11-22,Winter,2012,Nov,21,1,Thursday,Clear,0.34,0.3485,61.0,0.0896,7,39,46,Weekday,Ideal,Non-Work Hours
16445,2012-11-22,Winter,2012,Nov,22,1,Thursday,Clear,0.32,0.3485,61.0,0.0,8,36,44,Weekday,Ideal,Non-Work Hours
16446,2012-11-22,Winter,2012,Nov,23,1,Thursday,Clear,0.3,0.3333,70.0,0.0,8,28,36,Weekday,Terlalu Lembab,Non-Work Hours
16447,2012-11-23,Winter,2012,Nov,0,0,Friday,Clear,0.28,0.3182,65.0,0.0,0,32,32,Weekday,Terlalu Lembab,Non-Work Hours
16448,2012-11-23,Winter,2012,Nov,1,0,Friday,Clear,0.28,0.303,81.0,0.0896,2,11,13,Weekday,Terlalu Lembab,Non-Work Hours
16449,2012-11-23,Winter,2012,Nov,2,0,Friday,Clear,0.26,0.2879,75.0,0.0896,1,4,5,Weekday,Terlalu Lembab,Non-Work Hours
16450,2012-11-23,Winter,2012,Nov,3,0,Friday,Clear,0.26,0.303,70.0,0.0,1,0,1,Weekday,Terlalu Lembab,Non-Work Hours
16451,2012-11-23,Winter,2012,Nov,4,0,Friday,Clear,0.24,0.2576,75.0,0.1045,1,3,4,Weekday,Terlalu Lembab,Non-Work Hours
16452,2012-11-23,Winter,2012,Nov,5,0,Friday,Clear,0.24,0.2879,81.0,0.0,0,10,10,Weekday,Terlalu Lembab,Non-Work Hours
16453,2012-11-23,Winter,2012,Nov,6,0,Friday,Clear,0.24,0.2879,81.0,0.0,0,20,20,Weekday,Terlalu Lembab,Non-Work Hours
16454,2012-11-23,Winter,2012,Nov,7,0,Friday,Clear,0.24,0.2879,81.0,0.0,5,72,77,Weekday,Terlalu Lembab,Work Hours
16455,2012-11-23,Winter,2012,Nov,8,0,Friday,Clear,0.24,0.2576,87.0,0.0896,11,83,94,Weekday,Terlalu Lembab,Work Hours
16456,2012-11-23,Winter,2012,Nov,9,0,Friday,Clear,0.28,0.2879,75.0,0.1045,32,80,112,Weekday,Terlalu Lembab,Work Hours
16457,2012-11-23,Winter,2012,Nov,10,0,Friday,Clear,0.34,0.3333,61.0,0.1642,87,114,201,Weekday,Ideal,Work Hours
16458,2012-11-23,Winter,2012,Nov,11,0,Friday,Clear,0.4,0.4091,50.0,0.194,121,130,251,Weekday,Ideal,Work Hours
16459,2012-11-23,Winter,2012,Nov,12,0,Friday,Clear,0.44,0.4394,38.0,0.2537,186,193,379,Weekday,Terlalu kering,Work Hours
16460,2012-11-23,Winter,2012,Nov,13,0,Friday,Clear,0.46,0.4545,38.0,0.2836,224,200,424,Weekday,Terlalu kering,Work Hours
16461,2012-11-23,Winter,2012,Nov,14,0,Friday,Clear,0.5,0.4848,36.0,0.2537,240,195,435,Weekday,Terlalu kering,Work Hours
16462,2012-11-23,Winter,2012,Nov,15,0,Friday,Clear,0.48,0.4697,41.0,0.2537,233,214,447,Weekday,Terlalu kering,Work Hours
16463,2012-11-23,Winter,2012,Nov,16,0,Friday,Misty,0.48,0.4697,41.0,0.1045,158,199,357,Weekday,Terlalu kering,Work Hours
16464,2012-11-23,Winter,2012,Nov,17,0,Friday,Misty,0.48,0.4697,39.0,0.0896,117,183,300,Weekday,Terlalu kering,Non-Work Hours
16465,2012-11-23,Winter,2012,Nov,18,0,Friday,Misty,0.46,0.4545,44.0,0.0,50,158,208,Weekday,Terlalu kering,Non-Work Hours
16466,2012-11-23,Winter,2012,Nov,19,0,Friday,Misty,0.46,0.4545,47.0,0.1642,33,121,154,Weekday,Ideal,Non-Work Hours
16467,2012-11-23,Winter,2012,Nov,20,0,Friday,Clear,0.46,0.4545,41.0,0.0896,42,100,142,Weekday,Terlalu kering,Non-Work Hours
16468,2012-11-23,Winter,2012,Nov,21,0,Friday,Clear,0.46,0.4545,47.0,0.2537,23,75,98,Weekday,Ideal,Non-Work Hours
16469,2012-11-23,Winter,2012,Nov,22,0,Friday,Clear,0.44,0.4394,33.0,0.5224,16,63,79,Weekday,Terlalu kering,Non-Work Hours
16470,2012-11-23,Winter,2012,Nov,23,0,Friday,Clear,0.42,0.4242,38.0,0.4478,20,47,67,Weekday,Terlalu kering,Non-Work Hours
16471,2012-11-24,Winter,2012,Nov,0,0,Saturday,Clear,0.4,0.4091,37.0,0.4179,9,33,42,Weekend,Terlalu kering,Non-Work Hours
16472,2012-11-24,Winter,2012,Nov,1,0,Saturday,Clear,0.34,0.2879,42.0,0.4925,1,19,20,Weekend,Terlalu kering,Non-Work Hours
16473,2012-11-24,Winter,2012,Nov,2,0,Saturday,Clear,0.32,0.2727,39.0,0.6119,10,22,32,Weekend,Terlalu kering,Non-Work Hours
16474,2012-11-24,Winter,2012,Nov,3,0,Saturday,Clear,0.28,0.2576,41.0,0.3582,6,5,11,Weekend,Terlalu kering,Non-Work Hours
16475,2012-11-24,Winter,2012,Nov,4,0,Saturday,Clear,0.26,0.2121,41.0,0.4478,1,2,3,Weekend,Terlalu kering,Non-Work Hours
16476,2012-11-24,Winter,2012,Nov,5,0,Saturday,Clear,0.26,0.2273,41.0,0.3284,1,2,3,Weekend,Terlalu kering,Non-Work Hours
16477,2012-11-24,Winter,2012,Nov,6,0,Saturday,Clear,0.24,0.2121,44.0,0.2836,1,9,10,Weekend,Terlalu kering,Non-Work Hours
16478,2012-11-24,Winter,2012,Nov,7,0,Saturday,Misty,0.26,0.2273,41.0,0.3284,4,21,25,Weekend,Terlalu kering,Work Hours
16479,2012-11-24,Winter,2012,Nov,8,0,Saturday,Misty,0.26,0.2121,44.0,0.4627,7,55,62,Weekend,Terlalu kering,Work Hours
16480,2012-11-24,Winter,2012,Nov,9,0,Saturday,Misty,0.26,0.2121,41.0,0.4478,26,96,122,Weekend,Terlalu kering,Work Hours
16481,2012-11-24,Winter,2012,Nov,10,0,Saturday,Misty,0.26,0.2273,44.0,0.2985,46,96,142,Weekend,Terlalu kering,Work Hours
16482,2012-11-24,Winter,2012,Nov,11,0,Saturday,Misty,0.28,0.2576,41.0,0.2985,55,131,186,Weekend,Terlalu kering,Work Hours
16483,2012-11-24,Winter,2012,Nov,12,0,Saturday,Misty,0.3,0.2576,36.0,0.6119,53,146,199,Weekend,Terlalu kering,Work Hours
16484,2012-11-24,Winter,2012,Nov,13,0,Saturday,Clear,0.32,0.303,36.0,0.3284,64,161,225,Weekend,Terlalu kering,Work Hours
16485,2012-11-24,Winter,2012,Nov,14,0,Saturday,Clear,0.32,0.2879,33.0,0.4627,58,149,207,Weekend,Terlalu kering,Work Hours
16486,2012-11-24,Winter,2012,Nov,15,0,Saturday,Clear,0.3,0.2727,36.0,0.4627,59,139,198,Weekend,Terlalu kering,Work Hours
16487,2012-11-24,Winter,2012,Nov,16,0,Saturday,Clear,0.28,0.2424,38.0,0.4478,43,127,170,Weekend,Terlalu kering,Work Hours
16488,2012-11-24,Winter,2012,Nov,17,0,Saturday,Clear,0.26,0.2273,41.0,0.3881,29,97,126,Weekend,Terlalu kering,Non-Work Hours
16489,2012-11-24,Winter,2012,Nov,18,0,Saturday,Clear,0.26,0.2273,38.0,0.3881,22,123,145,Weekend,Terlalu kering,Non-Work Hours
16490,2012-11-24,Winter,2012,Nov,19,0,Saturday,Clear,0.26,0.2424,41.0,0.2537,9,74,83,Weekend,Terlalu kering,Non-Work Hours
16491,2012-11-24,Winter,2012,Nov,20,0,Saturday,Clear,0.24,0.2121,44.0,0.2836,3,55,58,Weekend,Terlalu kering,Non-Work Hours
16492,2012-11-24,Winter,2012,Nov,21,0,Saturday,Clear,0.24,0.2273,44.0,0.194,9,66,75,Weekend,Terlalu kering,Non-Work Hours
16493,2012-11-24,Winter,2012,Nov,22,0,Saturday,Clear,0.24,0.2273,44.0,0.2537,7,69,76,Weekend,Terlalu kering,Non-Work Hours
16494,2012-11-24,Winter,2012,Nov,23,0,Saturday,Clear,0.24,0.2273,44.0,0.194,9,48,57,Weekend,Terlalu kering,Non-Work Hours
16495,2012-11-25,Winter,2012,Nov,0,0,Sunday,Clear,0.22,0.2121,47.0,0.2537,3,31,34,Weekend,Ideal,Non-Work Hours
16496,2012-11-25,Winter,2012,Nov,1,0,Sunday,Clear,0.22,0.2273,44.0,0.194,4,32,36,Weekend,Terlalu kering,Non-Work Hours
16497,2012-11-25,Winter,2012,Nov,2,0,Sunday,Clear,0.22,0.197,44.0,0.3582,1,27,28,Weekend,Terlalu kering,Non-Work Hours
16498,2012-11-25,Winter,2012,Nov,3,0,Sunday,Clear,0.22,0.2727,44.0,0.0,0,8,8,Weekend,Terlalu kering,Non-Work Hours
16499,2012-11-25,Winter,2012,Nov,4,0,Sunday,Clear,0.22,0.2727,44.0,0.0,1,1,2,Weekend,Terlalu kering,Non-Work Hours
16500,2012-11-25,Winter,2012,Nov,5,0,Sunday,Misty,0.22,0.2273,47.0,0.1642,0,3,3,Weekend,Ideal,Non-Work Hours
16501,2012-11-25,Winter,2012,Nov,6,0,Sunday,Misty,0.22,0.2424,47.0,0.1045,1,10,11,Weekend,Ideal,Non-Work Hours
16502,2012-11-25,Winter,2012,Nov,7,0,Sunday,Misty,0.22,0.2424,51.0,0.1045,2,19,21,Weekend,Ideal,Work Hours
16503,2012-11-25,Winter,2012,Nov,8,0,Sunday,Misty,0.22,0.2273,51.0,0.194,2,32,34,Weekend,Ideal,Work Hours
16504,2012-11-25,Winter,2012,Nov,9,0,Sunday,Misty,0.24,0.2273,48.0,0.2239,13,83,96,Weekend,Ideal,Work Hours
16505,2012-11-25,Winter,2012,Nov,10,0,Sunday,Clear,0.24,0.2273,48.0,0.2537,15,124,139,Weekend,Ideal,Work Hours
16506,2012-11-25,Winter,2012,Nov,11,0,Sunday,Misty,0.26,0.2576,41.0,0.2239,49,155,204,Weekend,Terlalu kering,Work Hours
16507,2012-11-25,Winter,2012,Nov,12,0,Sunday,Misty,0.26,0.2576,41.0,0.2239,37,165,202,Weekend,Terlalu kering,Work Hours
16508,2012-11-25,Winter,2012,Nov,13,0,Sunday,Misty,0.26,0.2576,41.0,0.1642,37,158,195,Weekend,Terlalu kering,Work Hours
16509,2012-11-25,Winter,2012,Nov,14,0,Sunday,Misty,0.3,0.2879,42.0,0.2537,33,170,203,Weekend,Terlalu kering,Work Hours
16510,2012-11-25,Winter,2012,Nov,15,0,Sunday,Clear,0.3,0.2879,42.0,0.2537,36,209,245,Weekend,Terlalu kering,Work Hours
16511,2012-11-25,Winter,2012,Nov,16,0,Sunday,Clear,0.3,0.2879,39.0,0.2239,25,203,228,Weekend,Terlalu kering,Work Hours
16512,2012-11-25,Winter,2012,Nov,17,0,Sunday,Clear,0.28,0.2727,41.0,0.1642,11,170,181,Weekend,Terlalu kering,Non-Work Hours
16513,2012-11-25,Winter,2012,Nov,18,0,Sunday,Clear,0.26,0.2576,44.0,0.1642,9,132,141,Weekend,Terlalu kering,Non-Work Hours
16514,2012-11-25,Winter,2012,Nov,19,0,Sunday,Clear,0.26,0.303,41.0,0.0,13,114,127,Weekend,Terlalu kering,Non-Work Hours
16515,2012-11-25,Winter,2012,Nov,20,0,Sunday,Clear,0.24,0.2879,60.0,0.0,9,110,119,Weekend,Ideal,Non-Work Hours
16516,2012-11-25,Winter,2012,Nov,21,0,Sunday,Clear,0.26,0.303,48.0,0.0,4,60,64,Weekend,Ideal,Non-Work Hours
16517,2012-11-25,Winter,2012,Nov,22,0,Sunday,Clear,0.24,0.2879,60.0,0.0,3,59,62,Weekend,Ideal,Non-Work Hours
16518,2012-11-25,Winter,2012,Nov,23,0,Sunday,Clear,0.22,0.2576,69.0,0.0896,1,40,41,Weekend,Terlalu Lembab,Non-Work Hours
16519,2012-11-26,Winter,2012,Nov,0,0,Monday,Clear,0.22,0.2727,69.0,0.0,4,19,23,Weekday,Terlalu Lembab,Non-Work Hours
16520,2012-11-26,Winter,2012,Nov,1,0,Monday,Clear,0.2,0.2576,69.0,0.0,1,9,10,Weekday,Terlalu Lembab,Non-Work Hours
16521,2012-11-26,Winter,2012,Nov,2,0,Monday,Clear,0.2,0.2576,69.0,0.0,0,5,5,Weekday,Terlalu Lembab,Non-Work Hours
16522,2012-11-26,Winter,2012,Nov,3,0,Monday,Clear,0.2,0.2576,69.0,0.0,1,4,5,Weekday,Terlalu Lembab,Non-Work Hours
16523,2012-11-26,Winter,2012,Nov,4,0,Monday,Clear,0.22,0.2727,69.0,0.0,0,10,10,Weekday,Terlalu Lembab,Non-Work Hours
16524,2012-11-26,Winter,2012,Nov,5,0,Monday,Clear,0.22,0.2273,69.0,0.1642,0,41,41,Weekday,Terlalu Lembab,Non-Work Hours
16525,2012-11-26,Winter,2012,Nov,6,0,Monday,Clear,0.22,0.2727,69.0,0.0,1,123,124,Weekday,Terlalu Lembab,Non-Work Hours
16526,2012-11-26,Winter,2012,Nov,7,0,Monday,Clear,0.24,0.2879,65.0,0.0,2,363,365,Weekday,Terlalu Lembab,Work Hours
16527,2012-11-26,Winter,2012,Nov,8,0,Monday,Clear,0.24,0.2879,65.0,0.0,9,629,638,Weekday,Terlalu Lembab,Work Hours
16528,2012-11-26,Winter,2012,Nov,9,0,Monday,Clear,0.28,0.303,56.00000000000001,0.0896,10,276,286,Weekday,Ideal,Work Hours
16529,2012-11-26,Winter,2012,Nov,10,0,Monday,Clear,0.32,0.3485,49.0,0.0,20,127,147,Weekday,Ideal,Work Hours
16530,2012-11-26,Winter,2012,Nov,11,0,Monday,Clear,0.4,0.4091,37.0,0.2985,18,112,130,Weekday,Terlalu kering,Work Hours
16531,2012-11-26,Winter,2012,Nov,12,0,Monday,Clear,0.42,0.4242,35.0,0.1045,22,188,210,Weekday,Terlalu kering,Work Hours
16532,2012-11-26,Winter,2012,Nov,13,0,Monday,Clear,0.42,0.4242,35.0,0.1045,20,197,217,Weekday,Terlalu kering,Work Hours
16533,2012-11-26,Winter,2012,Nov,14,0,Monday,Clear,0.42,0.4242,35.0,0.0,51,177,228,Weekday,Terlalu kering,Work Hours
16534,2012-11-26,Winter,2012,Nov,15,0,Monday,Clear,0.42,0.4242,35.0,0.0896,49,181,230,Weekday,Terlalu kering,Work Hours
16535,2012-11-26,Winter,2012,Nov,16,0,Monday,Clear,0.44,0.4394,30.0,0.0,49,297,346,Weekday,Terlalu kering,Work Hours
16536,2012-11-26,Winter,2012,Nov,17,0,Monday,Clear,0.42,0.4242,32.0,0.0,13,540,553,Weekday,Terlalu kering,Non-Work Hours
16537,2012-11-26,Winter,2012,Nov,18,0,Monday,Clear,0.36,0.3485,50.0,0.1642,19,502,521,Weekday,Ideal,Non-Work Hours
16538,2012-11-26,Winter,2012,Nov,19,0,Monday,Clear,0.34,0.3636,53.0,0.0,16,355,371,Weekday,Ideal,Non-Work Hours
16539,2012-11-26,Winter,2012,Nov,20,0,Monday,Clear,0.34,0.3636,49.0,0.0,12,265,277,Weekday,Ideal,Non-Work Hours
16540,2012-11-26,Winter,2012,Nov,21,0,Monday,Clear,0.34,0.3636,49.0,0.0,9,172,181,Weekday,Ideal,Non-Work Hours
16541,2012-11-26,Winter,2012,Nov,22,0,Monday,Clear,0.32,0.3485,61.0,0.0,3,101,104,Weekday,Ideal,Non-Work Hours
16542,2012-11-26,Winter,2012,Nov,23,0,Monday,Misty,0.32,0.3333,66.0,0.1045,8,57,65,Weekday,Terlalu Lembab,Non-Work Hours
16543,2012-11-27,Winter,2012,Nov,0,0,Tuesday,Misty,0.32,0.3333,66.0,0.0896,2,24,26,Weekday,Terlalu Lembab,Non-Work Hours
16544,2012-11-27,Winter,2012,Nov,1,0,Tuesday,Misty,0.32,0.3333,70.0,0.1343,0,6,6,Weekday,Terlalu Lembab,Non-Work Hours
16545,2012-11-27,Winter,2012,Nov,2,0,Tuesday,Misty,0.32,0.3182,70.0,0.1642,0,5,5,Weekday,Terlalu Lembab,Non-Work Hours
16546,2012-11-27,Winter,2012,Nov,3,0,Tuesday,Light_rainsnow,0.32,0.3333,70.0,0.1343,1,3,4,Weekday,Terlalu Lembab,Non-Work Hours
16547,2012-11-27,Winter,2012,Nov,4,0,Tuesday,Light_rainsnow,0.3,0.2879,81.0,0.194,0,5,5,Weekday,Terlalu Lembab,Non-Work Hours
16548,2012-11-27,Winter,2012,Nov,5,0,Tuesday,Misty,0.3,0.2879,81.0,0.2239,0,31,31,Weekday,Terlalu Lembab,Non-Work Hours
16549,2012-11-27,Winter,2012,Nov,6,0,Tuesday,Misty,0.3,0.303,81.0,0.1642,3,97,100,Weekday,Terlalu Lembab,Non-Work Hours
16550,2012-11-27,Winter,2012,Nov,7,0,Tuesday,Light_rainsnow,0.3,0.303,81.0,0.1343,4,289,293,Weekday,Terlalu Lembab,Work Hours
16551,2012-11-27,Winter,2012,Nov,8,0,Tuesday,Light_rainsnow,0.32,0.3182,81.0,0.1642,6,494,500,Weekday,Terlalu Lembab,Work Hours
16552,2012-11-27,Winter,2012,Nov,9,0,Tuesday,Misty,0.32,0.3333,81.0,0.1343,11,257,268,Weekday,Terlalu Lembab,Work Hours
16553,2012-11-27,Winter,2012,Nov,10,0,Tuesday,Light_rainsnow,0.32,0.3182,81.0,0.194,5,52,57,Weekday,Terlalu Lembab,Work Hours
16554,2012-11-27,Winter,2012,Nov,11,0,Tuesday,Light_rainsnow,0.3,0.2727,87.0,0.2985,6,59,65,Weekday,Terlalu Lembab,Work Hours
16555,2012-11-27,Winter,2012,Nov,12,0,Tuesday,Light_rainsnow,0.28,0.2576,87.0,0.3881,6,70,76,Weekday,Terlalu Lembab,Work Hours
16556,2012-11-27,Winter,2012,Nov,13,0,Tuesday,Light_rainsnow,0.28,0.2727,87.0,0.2537,4,73,77,Weekday,Terlalu Lembab,Work Hours
16557,2012-11-27,Winter,2012,Nov,14,0,Tuesday,Light_rainsnow,0.28,0.2576,87.0,0.3582,8,86,94,Weekday,Terlalu Lembab,Work Hours
16558,2012-11-27,Winter,2012,Nov,15,0,Tuesday,Misty,0.3,0.2727,75.0,0.2985,9,146,155,Weekday,Terlalu Lembab,Work Hours
16559,2012-11-27,Winter,2012,Nov,16,0,Tuesday,Misty,0.3,0.2727,75.0,0.2985,5,252,257,Weekday,Terlalu Lembab,Work Hours
16560,2012-11-27,Winter,2012,Nov,17,0,Tuesday,Misty,0.3,0.2727,75.0,0.3881,13,514,527,Weekday,Terlalu Lembab,Non-Work Hours
16561,2012-11-27,Winter,2012,Nov,18,0,Tuesday,Clear,0.26,0.2273,81.0,0.3582,13,469,482,Weekday,Terlalu Lembab,Non-Work Hours
16562,2012-11-27,Winter,2012,Nov,19,0,Tuesday,Clear,0.26,0.2576,73.0,0.2985,12,338,350,Weekday,Terlalu Lembab,Non-Work Hours
16563,2012-11-27,Winter,2012,Nov,20,0,Tuesday,Clear,0.26,0.2273,75.0,0.3284,4,228,232,Weekday,Terlalu Lembab,Non-Work Hours
16564,2012-11-27,Winter,2012,Nov,21,0,Tuesday,Clear,0.24,0.2121,81.0,0.2836,6,179,185,Weekday,Terlalu Lembab,Non-Work Hours
16565,2012-11-27,Winter,2012,Nov,22,0,Tuesday,Clear,0.24,0.2424,81.0,0.1642,2,95,97,Weekday,Terlalu Lembab,Non-Work Hours
16566,2012-11-27,Winter,2012,Nov,23,0,Tuesday,Misty,0.26,0.2424,81.0,0.2537,3,64,67,Weekday,Terlalu Lembab,Non-Work Hours
16567,2012-11-28,Winter,2012,Nov,0,0,Wednesday,Misty,0.26,0.2424,75.0,0.2537,1,22,23,Weekday,Terlalu Lembab,Non-Work Hours
16568,2012-11-28,Winter,2012,Nov,1,0,Wednesday,Misty,0.26,0.2576,75.0,0.2239,0,12,12,Weekday,Terlalu Lembab,Non-Work Hours
16569,2012-11-28,Winter,2012,Nov,2,0,Wednesday,Misty,0.26,0.2576,75.0,0.2239,0,1,1,Weekday,Terlalu Lembab,Non-Work Hours
16570,2012-11-28,Winter,2012,Nov,3,0,Wednesday,Misty,0.26,0.2576,70.0,0.2239,0,3,3,Weekday,Terlalu Lembab,Non-Work Hours
16571,2012-11-28,Winter,2012,Nov,4,0,Wednesday,Misty,0.26,0.2576,70.0,0.194,0,4,4,Weekday,Terlalu Lembab,Non-Work Hours
16572,2012-11-28,Winter,2012,Nov,5,0,Wednesday,Misty,0.26,0.2727,70.0,0.1343,0,39,39,Weekday,Terlalu Lembab,Non-Work Hours
16573,2012-11-28,Winter,2012,Nov,6,0,Wednesday,Misty,0.26,0.2576,65.0,0.2239,4,132,136,Weekday,Terlalu Lembab,Non-Work Hours
16574,2012-11-28,Winter,2012,Nov,7,0,Wednesday,Misty,0.26,0.2576,56.00000000000001,0.194,6,403,409,Weekday,Ideal,Work Hours
16575,2012-11-28,Winter,2012,Nov,8,0,Wednesday,Clear,0.24,0.2121,60.0,0.2836,9,683,692,Weekday,Ideal,Work Hours
16576,2012-11-28,Winter,2012,Nov,9,0,Wednesday,Clear,0.28,0.2727,52.0,0.194,13,309,322,Weekday,Ideal,Work Hours
16577,2012-11-28,Winter,2012,Nov,10,0,Wednesday,Clear,0.3,0.3182,49.0,0.1045,17,144,161,Weekday,Ideal,Work Hours
16578,2012-11-28,Winter,2012,Nov,11,0,Wednesday,Clear,0.32,0.3182,45.0,0.1642,19,127,146,Weekday,Ideal,Work Hours
16579,2012-11-28,Winter,2012,Nov,12,0,Wednesday,Clear,0.34,0.303,42.0,0.3881,19,189,208,Weekday,Terlalu kering,Work Hours
16580,2012-11-28,Winter,2012,Nov,13,0,Wednesday,Clear,0.34,0.3333,42.0,0.194,21,193,214,Weekday,Terlalu kering,Work Hours
16581,2012-11-28,Winter,2012,Nov,14,0,Wednesday,Clear,0.36,0.3333,40.0,0.2985,15,161,176,Weekday,Terlalu kering,Work Hours
16582,2012-11-28,Winter,2012,Nov,15,0,Wednesday,Clear,0.36,0.3333,32.0,0.3284,7,172,179,Weekday,Terlalu kering,Work Hours
16583,2012-11-28,Winter,2012,Nov,16,0,Wednesday,Clear,0.36,0.3333,28.999999999999996,0.2537,9,316,325,Weekday,Terlalu kering,Work Hours
16584,2012-11-28,Winter,2012,Nov,17,0,Wednesday,Clear,0.34,0.3333,31.0,0.1343,17,546,563,Weekday,Terlalu kering,Non-Work Hours
16585,2012-11-28,Winter,2012,Nov,18,0,Wednesday,Clear,0.32,0.303,33.0,0.2836,12,530,542,Weekday,Terlalu kering,Non-Work Hours
16586,2012-11-28,Winter,2012,Nov,19,0,Wednesday,Clear,0.32,0.3182,36.0,0.1642,9,378,387,Weekday,Terlalu kering,Non-Work Hours
16587,2012-11-28,Winter,2012,Nov,20,0,Wednesday,Clear,0.32,0.3333,36.0,0.1343,5,258,263,Weekday,Terlalu kering,Non-Work Hours
16588,2012-11-28,Winter,2012,Nov,21,0,Wednesday,Clear,0.3,0.303,39.0,0.1642,4,219,223,Weekday,Terlalu kering,Non-Work Hours
16589,2012-11-28,Winter,2012,Nov,22,0,Wednesday,Clear,0.28,0.2727,45.0,0.1642,6,148,154,Weekday,Ideal,Non-Work Hours
16590,2012-11-28,Winter,2012,Nov,23,0,Wednesday,Clear,0.26,0.2727,48.0,0.1343,5,73,78,Weekday,Ideal,Non-Work Hours
16591,2012-11-29,Winter,2012,Nov,0,0,Thursday,Clear,0.24,0.2576,56.00000000000001,0.0896,4,25,29,Weekday,Ideal,Non-Work Hours
16592,2012-11-29,Winter,2012,Nov,1,0,Thursday,Clear,0.22,0.2576,64.0,0.0896,1,15,16,Weekday,Ideal,Non-Work Hours
16593,2012-11-29,Winter,2012,Nov,2,0,Thursday,Clear,0.22,0.2727,64.0,0.0,1,6,7,Weekday,Ideal,Non-Work Hours
16594,2012-11-29,Winter,2012,Nov,4,0,Thursday,Clear,0.2,0.2273,75.0,0.0896,0,7,7,Weekday,Terlalu Lembab,Non-Work Hours
16595,2012-11-29,Winter,2012,Nov,5,0,Thursday,Clear,0.2,0.2576,69.0,0.0,0,42,42,Weekday,Terlalu Lembab,Non-Work Hours
